ID_Venta;Producto_Ing;Producto;Categoría_Ing;Categoría;Precio;Cantidad;Edad;Género_Ing;Género;Descuento;Método de Pago_Ing;Descuento_Aplicado;Cantidad_Descontada;Método de Pago;Región_Ing;Región;Fecha_Venta;Ventas_Totales;Rango_Edad
14071;Tablet;Tablet;Electronics;Electrónica;721,78 €;3;35;Male;Masculino;25%;Debit Card;Si;541,34 €;Tarjeta de Débito;Asia;Asia;20/1/25;1.624,01 €;Adultos
14072;Headphones;Auriculares;Accessories;Accesorios;662,00 €;3;59;Female;Femenino;3%;Credit Card;Si;59,58 €;Tarjeta de Crédito;Asia;Asia;24/1/24;1.926,42 €;Adultos Mayores
14073;Tablet;Tablet;Electronics;Electrónica;691,50 €;3;36;Male;Masculino;5%;Bank Transfer;Si;103,73 €;Transferencia Bancaria;Asia;Asia;13/8/23;1.970,77 €;Adultos
14074;Headphones;Auriculares;Accessories;Accesorios;1.412,43 €;2;30;Female;Femenino;23%;Credit Card;Si;649,72 €;Tarjeta de Crédito;North America;América del Norte;26/4/24;2.175,14 €;Adultos
14075;Tablet;Tablet;Electronics;Electrónica;1.055,72 €;9;37;Male;Masculino;12%;Credit Card;Si;1.140,18 €;Tarjeta de Crédito;North America;América del Norte;7/11/23;8.361,30 €;Adultos
14076;Tablet;Tablet;Electronics;Electrónica;646,05 €;7;31;Male;Masculino;21%;Credit Card;Si;949,69 €;Tarjeta de Crédito;Africa;África;11/10/24;3.572,66 €;Adultos
14077;Smartwatch;Reloj Inteligente;Electronics;Electrónica;814,93 €;1;22;Female;Femenino;3%;Debit Card;Si;24,45 €;Tarjeta de Débito;North America;América del Norte;15/7/23;790,48 €;Jóvenes
14078;Smartwatch;Reloj Inteligente;Electronics;Electrónica;689,42 €;8;40;Female;Femenino;11%;Debit Card;Si;606,69 €;Tarjeta de Débito;North America;América del Norte;9/4/23;4.908,67 €;Adultos Mayores
14079;Headphones;Auriculares;Accessories;Accesorios;1.058,32 €;5;38;Male;Masculino;11%;Bank Transfer;Si;582,08 €;Transferencia Bancaria;Asia;Asia;25/9/24;4.709,52 €;Adultos
14080;Smartphone;Móvil Inteligente;Electronics;Electrónica;705,04 €;7;45;Female;Femenino;16%;Bank Transfer;Si;789,64 €;Transferencia Bancaria;Asia;Asia;6/4/23;4.145,64 €;Adultos Mayores
14081;Laptop;Portátil;Electronics;Electrónica;69,94 €;3;46;Male;Masculino;22%;Credit Card;Si;46,16 €;Tarjeta de Crédito;North America;América del Norte;17/1/24;163,66 €;Adultos Mayores
14082;Laptop;Portátil;Electronics;Electrónica;564,28 €;5;61;Male;Masculino;13%;Debit Card;Si;366,78 €;Tarjeta de Débito;Asia;Asia;10/8/23;2.454,62 €;Tercera Edad
14083;Smartphone;Móvil Inteligente;Electronics;Electrónica;95,30 €;6;63;Male;Masculino;19%;Credit Card;Si;108,64 €;Tarjeta de Crédito;Africa;África;28/9/24;463,16 €;Tercera Edad
14084;Laptop;Portátil;Electronics;Electrónica;502,46 €;3;40;Male;Masculino;0%;Bank Transfer;No;0,00 €;Transferencia Bancaria;Asia;Asia;15/1/24;1.507,38 €;Adultos Mayores
14085;Smartwatch;Reloj Inteligente;Electronics;Electrónica;1.074,06 €;6;23;Male;Masculino;23%;Debit Card;Si;1.482,20 €;Tarjeta de Débito;North America;América del Norte;23/12/23;4.962,16 €;Jóvenes
14086;Headphones;Auriculares;Accessories;Accesorios;1.429,06 €;3;35;Female;Femenino;2%;Credit Card;Si;85,74 €;Tarjeta de Crédito;Asia;Asia;22/3/23;4.201,44 €;Adultos
14087;Smartwatch;Reloj Inteligente;Electronics;Electrónica;1.231,72 €;6;34;Male;Masculino;3%;Debit Card;Si;221,71 €;Tarjeta de Débito;North America;América del Norte;27/3/23;7.168,61 €;Adultos
14088;Laptop;Portátil;Electronics;Electrónica;1.451,34 €;7;38;Male;Masculino;6%;Debit Card;Si;609,56 €;Tarjeta de Débito;Asia;Asia;11/8/24;9.549,82 €;Adultos
14089;Smartwatch;Reloj Inteligente;Electronics;Electrónica;687,89 €;3;34;Female;Femenino;2%;PayPal;Si;41,27 €;Paypal;Europe;Europa;1/10/24;2.022,40 €;Adultos
14090;Smartphone;Móvil Inteligente;Electronics;Electrónica;348,55 €;6;21;Male;Masculino;13%;Bank Transfer;Si;271,87 €;Transferencia Bancaria;Europe;Europa;9/6/23;1.819,43 €;Jóvenes
14091;Smartphone;Móvil Inteligente;Electronics;Electrónica;1.094,11 €;5;21;Male;Masculino;21%;Bank Transfer;Si;1.148,82 €;Transferencia Bancaria;Europe;Europa;17/2/24;4.321,73 €;Jóvenes
14092;Smartwatch;Reloj Inteligente;Electronics;Electrónica;752,54 €;9;38;Male;Masculino;27%;Bank Transfer;Si;1.828,67 €;Transferencia Bancaria;North America;América del Norte;31/5/23;4.944,19 €;Adultos
14093;Laptop;Portátil;Electronics;Electrónica;255,87 €;4;28;Female;Femenino;10%;Bank Transfer;Si;102,35 €;Transferencia Bancaria;Asia;Asia;19/12/24;921,13 €;Adultos
14094;Smartphone;Móvil Inteligente;Electronics;Electrónica;63,42 €;3;25;Male;Masculino;19%;Credit Card;Si;36,15 €;Tarjeta de Crédito;Asia;Asia;1/6/24;154,11 €;Adultos
14095;Laptop;Portátil;Electronics;Electrónica;371,03 €;2;54;Male;Masculino;3%;Bank Transfer;Si;22,26 €;Transferencia Bancaria;Europe;Europa;8/8/24;719,80 €;Adultos Mayores
14096;Tablet;Tablet;Electronics;Electrónica;434,93 €;4;49;Male;Masculino;8%;Credit Card;Si;139,18 €;Tarjeta de Crédito;Africa;África;3/6/24;1.600,54 €;Adultos Mayores
14097;Laptop;Portátil;Electronics;Electrónica;1.078,69 €;4;52;Male;Masculino;14%;Debit Card;Si;604,07 €;Tarjeta de Débito;South America;América del Sur;9/6/24;3.710,69 €;Adultos Mayores
14098;Headphones;Auriculares;Accessories;Accesorios;970,65 €;2;63;Male;Masculino;2%;Bank Transfer;Si;38,83 €;Transferencia Bancaria;North America;América del Norte;6/11/24;1.902,47 €;Tercera Edad
14099;Laptop;Portátil;Electronics;Electrónica;733,88 €;1;37;Female;Femenino;28%;PayPal;Si;205,49 €;Paypal;South America;América del Sur;11/1/24;528,39 €;Adultos
14100;Laptop;Portátil;Electronics;Electrónica;747,04 €;9;18;Female;Femenino;13%;Credit Card;Si;874,04 €;Tarjeta de Crédito;Asia;Asia;14/10/23;5.849,32 €;Jóvenes
14101;Headphones;Auriculares;Accessories;Accesorios;1.361,55 €;2;23;Male;Masculino;22%;PayPal;Si;599,08 €;Paypal;North America;América del Norte;6/12/24;2.124,02 €;Jóvenes
14102;Smartphone;Móvil Inteligente;Electronics;Electrónica;116,21 €;3;61;Male;Masculino;2%;Credit Card;Si;6,97 €;Tarjeta de Crédito;North America;América del Norte;27/8/24;341,66 €;Tercera Edad
14103;Smartwatch;Reloj Inteligente;Electronics;Electrónica;308,52 €;6;45;Male;Masculino;29%;Credit Card;Si;536,82 €;Tarjeta de Crédito;Asia;Asia;2/9/23;1.314,30 €;Adultos Mayores
14104;Headphones;Auriculares;Accessories;Accesorios;116,47 €;3;26;Male;Masculino;9%;Bank Transfer;Si;31,45 €;Transferencia Bancaria;South America;América del Sur;14/4/23;317,96 €;Adultos
14105;Smartphone;Móvil Inteligente;Electronics;Electrónica;141,23 €;6;36;Female;Femenino;11%;Credit Card;Si;93,21 €;Tarjeta de Crédito;Asia;Asia;14/12/23;754,17 €;Adultos
14106;Headphones;Auriculares;Accessories;Accesorios;236,94 €;10;57;Male;Masculino;27%;PayPal;Si;639,74 €;Paypal;Asia;Asia;17/3/24;1.729,66 €;Adultos Mayores
14107;Laptop;Portátil;Electronics;Electrónica;1.436,88 €;6;48;Male;Masculino;10%;Bank Transfer;Si;862,13 €;Transferencia Bancaria;North America;América del Norte;20/10/23;7.759,15 €;Adultos Mayores
14108;Tablet;Tablet;Electronics;Electrónica;58,12 €;8;48;Female;Femenino;16%;PayPal;Si;74,39 €;Paypal;Asia;Asia;28/10/24;390,57 €;Adultos Mayores
14109;Laptop;Portátil;Electronics;Electrónica;680,80 €;7;64;Male;Masculino;19%;PayPal;Si;905,46 €;Paypal;Europe;Europa;2/1/24;3.860,14 €;Tercera Edad
14110;Smartphone;Móvil Inteligente;Electronics;Electrónica;735,56 €;9;65;Male;Masculino;5%;Debit Card;Si;331,00 €;Tarjeta de Débito;South America;América del Sur;12/4/24;6.289,04 €;Tercera Edad
14111;Smartphone;Móvil Inteligente;Electronics;Electrónica;1.463,72 €;4;30;Female;Femenino;24%;PayPal;Si;1.405,17 €;Paypal;Asia;Asia;2/1/25;4.449,71 €;Adultos
14112;Laptop;Portátil;Electronics;Electrónica;363,63 €;7;37;Male;Masculino;19%;Bank Transfer;Si;483,63 €;Transferencia Bancaria;Asia;Asia;20/1/25;2.061,78 €;Adultos
14113;Headphones;Auriculares;Accessories;Accesorios;83,73 €;7;34;Male;Masculino;7%;Credit Card;Si;41,03 €;Tarjeta de Crédito;South America;América del Sur;15/12/23;545,08 €;Adultos
14114;Headphones;Auriculares;Accessories;Accesorios;1.220,10 €;5;53;Female;Femenino;3%;Bank Transfer;Si;183,02 €;Transferencia Bancaria;Asia;Asia;14/6/24;5.917,48 €;Adultos Mayores
14115;Headphones;Auriculares;Accessories;Accesorios;1.492,66 €;9;64;Male;Masculino;8%;Credit Card;Si;1.074,72 €;Tarjeta de Crédito;Asia;Asia;13/5/24;12.359,22 €;Tercera Edad
14116;Laptop;Portátil;Electronics;Electrónica;795,67 €;8;44;Female;Femenino;27%;Credit Card;Si;1.718,65 €;Tarjeta de Crédito;North America;América del Norte;17/9/24;4.646,71 €;Adultos Mayores
14117;Smartwatch;Reloj Inteligente;Electronics;Electrónica;413,45 €;5;30;Female;Femenino;28%;Credit Card;Si;578,83 €;Tarjeta de Crédito;Africa;África;2/3/24;1.488,42 €;Adultos
14118;Headphones;Auriculares;Accessories;Accesorios;420,73 €;5;18;Female;Femenino;29%;Bank Transfer;Si;610,06 €;Transferencia Bancaria;South America;América del Sur;14/3/23;1.493,59 €;Jóvenes
14119;Smartwatch;Reloj Inteligente;Electronics;Electrónica;852,58 €;5;18;Female;Femenino;13%;PayPal;Si;554,18 €;Paypal;South America;América del Sur;26/11/24;3.708,72 €;Jóvenes
14120;Headphones;Auriculares;Accessories;Accesorios;763,33 €;5;52;Male;Masculino;6%;Credit Card;Si;229,00 €;Tarjeta de Crédito;Europe;Europa;28/6/24;3.587,65 €;Adultos Mayores
14121;Smartphone;Móvil Inteligente;Electronics;Electrónica;1.220,53 €;1;38;Male;Masculino;2%;PayPal;Si;24,41 €;Paypal;North America;América del Norte;11/5/23;1.196,12 €;Adultos
14122;Tablet;Tablet;Electronics;Electrónica;553,00 €;7;53;Male;Masculino;7%;Credit Card;Si;270,97 €;Tarjeta de Crédito;Asia;Asia;6/3/24;3.600,03 €;Adultos Mayores
14123;Smartphone;Móvil Inteligente;Electronics;Electrónica;709,58 €;9;37;Female;Femenino;19%;Credit Card;Si;1.213,38 €;Tarjeta de Crédito;Africa;África;16/8/24;5.172,84 €;Adultos
14124;Smartphone;Móvil Inteligente;Electronics;Electrónica;1.221,31 €;6;36;Female;Femenino;12%;Bank Transfer;Si;879,34 €;Transferencia Bancaria;Asia;Asia;29/4/24;6.448,52 €;Adultos
14125;Smartphone;Móvil Inteligente;Electronics;Electrónica;124,30 €;2;43;Male;Masculino;3%;Credit Card;Si;7,46 €;Tarjeta de Crédito;North America;América del Norte;24/7/24;241,14 €;Adultos Mayores
14126;Smartwatch;Reloj Inteligente;Electronics;Electrónica;473,41 €;9;22;Male;Masculino;13%;PayPal;Si;553,89 €;Paypal;Asia;Asia;16/12/24;3.706,80 €;Jóvenes
14127;Laptop;Portátil;Electronics;Electrónica;1.266,31 €;6;35;Male;Masculino;12%;Credit Card;Si;911,74 €;Tarjeta de Crédito;Europe;Europa;15/2/23;6.686,12 €;Adultos
14128;Smartwatch;Reloj Inteligente;Electronics;Electrónica;97,70 €;5;45;Male;Masculino;29%;Credit Card;Si;141,67 €;Tarjeta de Crédito;North America;América del Norte;27/1/24;346,83 €;Adultos Mayores
14129;Headphones;Auriculares;Accessories;Accesorios;1.230,95 €;3;31;Female;Femenino;7%;Debit Card;Si;258,50 €;Tarjeta de Débito;South America;América del Sur;19/9/24;3.434,35 €;Adultos
14130;Smartwatch;Reloj Inteligente;Electronics;Electrónica;620,14 €;7;33;Male;Masculino;29%;Credit Card;Si;1.258,88 €;Tarjeta de Crédito;South America;América del Sur;28/8/24;3.082,10 €;Adultos
14131;Tablet;Tablet;Electronics;Electrónica;1.044,65 €;8;38;Female;Femenino;19%;Bank Transfer;Si;1.587,87 €;Transferencia Bancaria;South America;América del Sur;6/9/23;6.769,33 €;Adultos
14132;Smartwatch;Reloj Inteligente;Electronics;Electrónica;147,54 €;3;28;Male;Masculino;10%;Bank Transfer;Si;44,26 €;Transferencia Bancaria;Africa;África;29/12/24;398,36 €;Adultos
14133;Tablet;Tablet;Electronics;Electrónica;171,33 €;7;47;Male;Masculino;4%;Bank Transfer;Si;47,97 €;Transferencia Bancaria;Asia;Asia;20/5/23;1.151,34 €;Adultos Mayores
14134;Smartphone;Móvil Inteligente;Electronics;Electrónica;466,55 €;5;36;Male;Masculino;18%;Debit Card;Si;419,90 €;Tarjeta de Débito;Europe;Europa;18/1/25;1.912,86 €;Adultos
14135;Smartwatch;Reloj Inteligente;Electronics;Electrónica;1.288,99 €;10;49;Male;Masculino;17%;Bank Transfer;Si;2.191,28 €;Transferencia Bancaria;Asia;Asia;13/3/24;10.698,62 €;Adultos Mayores
14136;Laptop;Portátil;Electronics;Electrónica;859,77 €;1;24;Female;Femenino;8%;Debit Card;Si;68,78 €;Tarjeta de Débito;Asia;Asia;18/1/25;790,99 €;Jóvenes
14137;Smartwatch;Reloj Inteligente;Electronics;Electrónica;1.036,10 €;2;35;Female;Femenino;24%;Bank Transfer;Si;497,33 €;Transferencia Bancaria;Africa;África;6/10/24;1.574,87 €;Adultos
14138;Headphones;Auriculares;Accessories;Accesorios;440,07 €;7;63;Female;Femenino;15%;Debit Card;Si;462,07 €;Tarjeta de Débito;Asia;Asia;22/11/23;2.618,42 €;Tercera Edad
14139;Headphones;Auriculares;Accessories;Accesorios;1.103,37 €;3;41;Female;Femenino;1%;Bank Transfer;Si;33,10 €;Transferencia Bancaria;Africa;África;18/3/23;3.277,01 €;Adultos Mayores
14140;Tablet;Tablet;Electronics;Electrónica;971,07 €;1;23;Female;Femenino;17%;Credit Card;Si;165,08 €;Tarjeta de Crédito;South America;América del Sur;19/2/23;805,99 €;Jóvenes
14141;Tablet;Tablet;Electronics;Electrónica;395,13 €;5;30;Male;Masculino;25%;PayPal;Si;493,91 €;Paypal;Africa;África;8/2/23;1.481,74 €;Adultos
14142;Smartphone;Móvil Inteligente;Electronics;Electrónica;576,17 €;10;20;Male;Masculino;10%;Debit Card;Si;576,17 €;Tarjeta de Débito;North America;América del Norte;2/1/24;5.185,53 €;Jóvenes
14143;Laptop;Portátil;Electronics;Electrónica;226,93 €;8;58;Female;Femenino;18%;Debit Card;Si;326,78 €;Tarjeta de Débito;Europe;Europa;14/7/23;1.488,66 €;Adultos Mayores
14144;Smartwatch;Reloj Inteligente;Electronics;Electrónica;344,40 €;10;45;Male;Masculino;6%;Bank Transfer;Si;206,64 €;Transferencia Bancaria;South America;América del Sur;29/3/23;3.237,36 €;Adultos Mayores
14145;Smartphone;Móvil Inteligente;Electronics;Electrónica;585,89 €;4;41;Female;Femenino;9%;Credit Card;Si;210,92 €;Tarjeta de Crédito;Asia;Asia;24/3/24;2.132,64 €;Adultos Mayores
14146;Laptop;Portátil;Electronics;Electrónica;510,82 €;7;29;Female;Femenino;25%;Credit Card;Si;893,94 €;Tarjeta de Crédito;Asia;Asia;17/3/24;2.681,80 €;Adultos
14147;Smartphone;Móvil Inteligente;Electronics;Electrónica;123,39 €;7;24;Female;Femenino;12%;Credit Card;Si;103,65 €;Tarjeta de Crédito;Africa;África;22/2/23;760,08 €;Jóvenes
14148;Smartwatch;Reloj Inteligente;Electronics;Electrónica;697,88 €;6;25;Female;Femenino;25%;Debit Card;Si;1.046,82 €;Tarjeta de Débito;Africa;África;31/7/24;3.140,46 €;Adultos
14149;Tablet;Tablet;Electronics;Electrónica;171,99 €;1;60;Female;Femenino;27%;Bank Transfer;Si;46,44 €;Transferencia Bancaria;North America;América del Norte;7/10/24;125,55 €;Tercera Edad
14150;Headphones;Auriculares;Accessories;Accesorios;1.392,40 €;4;41;Male;Masculino;10%;Credit Card;Si;556,96 €;Tarjeta de Crédito;South America;América del Sur;12/10/23;5.012,64 €;Adultos Mayores
14151;Laptop;Portátil;Electronics;Electrónica;198,56 €;3;26;Female;Femenino;8%;Debit Card;Si;47,65 €;Tarjeta de Débito;Europe;Europa;18/12/23;548,03 €;Adultos
14152;Smartphone;Móvil Inteligente;Electronics;Electrónica;78,48 €;10;64;Male;Masculino;22%;Credit Card;Si;172,66 €;Tarjeta de Crédito;Africa;África;12/1/24;612,14 €;Tercera Edad
14153;Laptop;Portátil;Electronics;Electrónica;257,11 €;7;38;Male;Masculino;23%;Bank Transfer;Si;413,95 €;Transferencia Bancaria;Africa;África;26/3/24;1.385,82 €;Adultos
14154;Smartphone;Móvil Inteligente;Electronics;Electrónica;768,23 €;10;60;Female;Femenino;9%;PayPal;Si;691,41 €;Paypal;South America;América del Sur;28/9/23;6.990,89 €;Tercera Edad
14155;Smartwatch;Reloj Inteligente;Electronics;Electrónica;979,91 €;6;25;Female;Femenino;24%;Bank Transfer;Si;1.411,07 €;Transferencia Bancaria;Europe;Europa;15/11/24;4.468,39 €;Adultos
14156;Laptop;Portátil;Electronics;Electrónica;847,29 €;6;57;Male;Masculino;4%;Debit Card;Si;203,35 €;Tarjeta de Débito;North America;América del Norte;30/4/23;4.880,39 €;Adultos Mayores
14157;Smartphone;Móvil Inteligente;Electronics;Electrónica;1.396,87 €;9;51;Male;Masculino;10%;PayPal;Si;1.257,18 €;Paypal;South America;América del Sur;28/9/23;11.314,65 €;Adultos Mayores
14158;Tablet;Tablet;Electronics;Electrónica;655,49 €;2;58;Male;Masculino;28%;Credit Card;Si;367,07 €;Tarjeta de Crédito;Europe;Europa;21/7/24;943,91 €;Adultos Mayores
14159;Laptop;Portátil;Electronics;Electrónica;1.345,63 €;6;38;Female;Femenino;0%;Debit Card;No;0,00 €;Tarjeta de Débito;North America;América del Norte;7/4/24;8.073,78 €;Adultos
14160;Laptop;Portátil;Electronics;Electrónica;416,39 €;6;43;Female;Femenino;8%;Debit Card;Si;199,87 €;Tarjeta de Débito;South America;América del Sur;5/9/23;2.298,47 €;Adultos Mayores
14161;Smartwatch;Reloj Inteligente;Electronics;Electrónica;359,61 €;9;25;Male;Masculino;3%;Debit Card;Si;97,09 €;Tarjeta de Débito;South America;América del Sur;21/4/24;3.139,40 €;Adultos
14162;Smartwatch;Reloj Inteligente;Electronics;Electrónica;582,44 €;5;20;Male;Masculino;19%;Debit Card;Si;553,32 €;Tarjeta de Débito;Africa;África;23/11/24;2.358,88 €;Jóvenes
14163;Headphones;Auriculares;Accessories;Accesorios;616,13 €;7;59;Female;Femenino;11%;Credit Card;Si;474,42 €;Tarjeta de Crédito;Africa;África;3/10/24;3.838,49 €;Adultos Mayores
14164;Smartwatch;Reloj Inteligente;Electronics;Electrónica;392,17 €;4;19;Female;Femenino;28%;Debit Card;Si;439,23 €;Tarjeta de Débito;South America;América del Sur;12/11/24;1.129,45 €;Jóvenes
14165;Smartphone;Móvil Inteligente;Electronics;Electrónica;753,10 €;2;35;Male;Masculino;25%;Bank Transfer;Si;376,55 €;Transferencia Bancaria;Africa;África;24/8/23;1.129,65 €;Adultos
14166;Smartphone;Móvil Inteligente;Electronics;Electrónica;295,70 €;8;47;Male;Masculino;4%;Bank Transfer;Si;94,62 €;Transferencia Bancaria;Africa;África;7/10/23;2.270,98 €;Adultos Mayores
14167;Laptop;Portátil;Electronics;Electrónica;1.139,33 €;2;37;Male;Masculino;8%;Bank Transfer;Si;182,29 €;Transferencia Bancaria;Europe;Europa;20/1/24;2.096,37 €;Adultos
14168;Smartphone;Móvil Inteligente;Electronics;Electrónica;233,80 €;8;49;Female;Femenino;26%;Credit Card;Si;486,30 €;Tarjeta de Crédito;Africa;África;26/4/24;1.384,10 €;Adultos Mayores
14169;Tablet;Tablet;Electronics;Electrónica;592,19 €;8;50;Male;Masculino;17%;Credit Card;Si;805,38 €;Tarjeta de Crédito;Europe;Europa;12/7/24;3.932,14 €;Adultos Mayores
14170;Laptop;Portátil;Electronics;Electrónica;1.456,51 €;7;19;Female;Femenino;7%;Credit Card;Si;713,69 €;Tarjeta de Crédito;Africa;África;14/5/24;9.481,88 €;Jóvenes
14171;Smartwatch;Reloj Inteligente;Electronics;Electrónica;1.019,12 €;8;55;Male;Masculino;15%;Credit Card;Si;1.222,94 €;Tarjeta de Crédito;Europe;Europa;16/6/23;6.930,02 €;Adultos Mayores
14172;Headphones;Auriculares;Accessories;Accesorios;1.403,93 €;10;24;Male;Masculino;6%;Debit Card;Si;842,36 €;Tarjeta de Débito;Europe;Europa;31/10/24;13.196,94 €;Jóvenes
14173;Tablet;Tablet;Electronics;Electrónica;1.073,09 €;4;37;Female;Femenino;14%;Credit Card;Si;600,93 €;Tarjeta de Crédito;Europe;Europa;14/5/23;3.691,43 €;Adultos
14174;Tablet;Tablet;Electronics;Electrónica;999,41 €;8;34;Female;Femenino;7%;Bank Transfer;Si;559,67 €;Transferencia Bancaria;North America;América del Norte;14/9/23;7.435,61 €;Adultos
14175;Smartphone;Móvil Inteligente;Electronics;Electrónica;1.297,59 €;7;57;Male;Masculino;20%;Credit Card;Si;1.816,63 €;Tarjeta de Crédito;Europe;Europa;20/2/24;7.266,50 €;Adultos Mayores
14176;Smartwatch;Reloj Inteligente;Electronics;Electrónica;246,31 €;5;42;Female;Femenino;21%;Bank Transfer;Si;258,63 €;Transferencia Bancaria;North America;América del Norte;1/2/25;972,92 €;Adultos Mayores
14177;Laptop;Portátil;Electronics;Electrónica;954,96 €;9;19;Male;Masculino;14%;PayPal;Si;1.203,25 €;Paypal;Europe;Europa;28/11/24;7.391,39 €;Jóvenes
14178;Smartphone;Móvil Inteligente;Electronics;Electrónica;462,64 €;5;21;Male;Masculino;5%;Credit Card;Si;115,66 €;Tarjeta de Crédito;North America;América del Norte;28/1/25;2.197,54 €;Jóvenes
