Venta_ID;Tipo de Producto;Categoria;Precio;Cantidad;Edad del Cliente;Género;Descuento;Método de Pago;Región;Fecha de Venta
19502;Smartwatch;Electronics;93782;7;60;Female;23;Debit Card;Asia;17/6/23
19503;Smartphone;Electronics;117494;9;35;Male;17;Debit Card;South America;8/7/24
19504;Tablet;Electronics;126797;1;42;Male;21;Credit Card;Asia;1/10/23
19505;Laptop;Electronics;110164;5;31;Female;9;Bank Transfer;South America;5/5/23
19506;Tablet;Electronics;33854;9;32;Male;25;Debit Card;South America;18/2/24
19507;Smartwatch;Electronics;4079;2;35;Male;21;Credit Card;North America;28/11/23
19508;Headphones;Accessories;2398;4;46;Female;1;PayPal;Europe;11/9/23
19509;Headphones;Accessories;14267;7;54;Male;9;Credit Card;North America;21/2/23
19510;Smartwatch;Electronics;44885;10;54;Male;27;Bank Transfer;North America;4/6/23
19511;Smartphone;Electronics;13125;7;21;Male;9;Debit Card;Europe;9/2/23
19512;Smartphone;Electronics;10678;1;42;Male;7;Debit Card;Africa;26/6/24
19513;Smartphone;Electronics;67795;9;34;Male;21;Bank Transfer;North America;4/4/24
19514;Laptop;Electronics;29523;1;20;Male;8;Credit Card;Europe;7/11/24
19515;Headphones;Accessories;20099;7;54;Female;1;PayPal;North America;17/2/23
19516;Laptop;Electronics;65992;5;19;Female;1;Bank Transfer;Asia;30/12/24
19517;Headphones;Accessories;135653;8;26;Female;17;Debit Card;Asia;6/5/24
19518;Laptop;Electronics;44552;2;18;Male;24;Bank Transfer;North America;4/10/23
19519;Tablet;Electronics;40103;10;51;Male;7;PayPal;Asia;14/2/23
19520;Smartphone;Electronics;20183;10;42;Male;22;Bank Transfer;Asia;13/10/24
19521;Headphones;Accessories;75342;10;38;Male;24;Debit Card;South America;31/3/23
19522;Smartphone;Electronics;10622;2;52;Male;14;Bank Transfer;Africa;24/9/24
19523;Smartphone;Electronics;145856;3;28;Female;2;Debit Card;Europe;12/12/23
19524;Smartwatch;Electronics;61368;3;51;Female;2;Debit Card;Asia;15/1/23
19525;Headphones;Accessories;88519;6;19;Female;29;Debit Card;South America;27/4/24
19526;Laptop;Electronics;86656;2;58;Male;24;Bank Transfer;South America;18/2/24
19527;Smartwatch;Electronics;146501;4;59;Female;14;Debit Card;North America;9/8/24
19528;Smartwatch;Electronics;7225;7;35;Female;7;PayPal;Europe;29/1/25
19529;Smartphone;Electronics;136064;6;37;Male;6;Debit Card;North America;20/6/23
19530;Headphones;Accessories;8924;2;25;Male;22;PayPal;North America;11/5/24
19531;Headphones;Accessories;976;6;45;Female;18;Bank Transfer;Asia;4/6/23
19532;Laptop;Electronics;80402;1;55;Male;24;PayPal;Africa;19/2/24
19533;Tablet;Electronics;58874;7;51;Female;3;Credit Card;Asia;23/8/24
19534;Smartphone;Electronics;59559;3;38;Female;23;Bank Transfer;North America;13/5/23
19535;Laptop;Electronics;18378;8;38;Male;24;Credit Card;North America;30/12/23
19536;Smartphone;Electronics;96477;1;62;Male;13;PayPal;North America;7/8/24
19537;Tablet;Electronics;73842;9;54;Female;15;Credit Card;North America;8/12/23
19538;Laptop;Electronics;7625;1;44;Male;28;Credit Card;Asia;1/8/24
19539;Headphones;Accessories;115436;4;32;Female;11;Credit Card;Africa;14/8/23
19540;Tablet;Electronics;70877;8;40;Male;13;Bank Transfer;North America;9/11/24
19541;Tablet;Electronics;114694;9;40;Female;13;Bank Transfer;Africa;15/4/24
19542;Headphones;Accessories;84404;6;23;Female;12;PayPal;Asia;2/2/24
19543;Laptop;Electronics;8776;1;40;Male;28;Credit Card;Africa;3/4/23
19544;Tablet;Electronics;50971;5;50;Female;21;PayPal;Europe;23/9/23
19545;Smartwatch;Electronics;104888;1;56;Female;22;Credit Card;South America;14/2/23
19546;Tablet;Electronics;10500;5;52;Female;23;Credit Card;Africa;9/6/24
19547;Laptop;Electronics;59682;2;19;Male;21;PayPal;North America;23/1/23
19548;Tablet;Electronics;33847;1;29;Female;7;Debit Card;South America;13/10/24
19549;Smartphone;Electronics;35665;8;20;Female;1;Debit Card;Africa;6/12/24
19550;Tablet;Electronics;69439;1;37;Female;27;Bank Transfer;North America;15/12/23
19551;Smartphone;Electronics;5132;2;55;Female;19;PayPal;Asia;3/4/24
19552;Laptop;Electronics;84151;3;52;Male;1;Bank Transfer;North America;26/8/24
19553;Headphones;Accessories;58348;4;29;Female;3;Credit Card;Asia;25/12/24
19554;Tablet;Electronics;36936;7;25;Male;24;Debit Card;South America;4/1/23
19555;Smartwatch;Electronics;144017;7;23;Male;2;Debit Card;Europe;15/3/23
19556;Headphones;Accessories;45187;1;49;Male;29;Bank Transfer;Africa;12/5/23
19557;Smartphone;Electronics;115171;3;63;Female;16;Debit Card;Europe;17/5/24
19558;Tablet;Electronics;144057;5;52;Female;9;PayPal;Asia;28/2/24
19559;Headphones;Accessories;22635;7;21;Male;2;PayPal;Asia;6/2/24
19560;Smartwatch;Electronics;86625;8;61;Female;28;PayPal;South America;15/3/23
19561;Smartphone;Electronics;73065;8;59;Male;1;Bank Transfer;South America;11/1/24
19562;Tablet;Electronics;8242;4;41;Male;2;Bank Transfer;Europe;6/1/24
19563;Smartwatch;Electronics;68529;7;20;Male;8;Debit Card;South America;28/3/23
19564;Laptop;Electronics;137779;6;25;Female;23;Credit Card;South America;16/10/23
19565;Smartwatch;Electronics;127036;6;56;Male;16;Credit Card;South America;3/2/23
19566;Smartwatch;Electronics;43226;3;37;Male;26;Bank Transfer;Asia;7/11/23
19567;Headphones;Accessories;82304;10;30;Male;2;Debit Card;Africa;30/4/24
19568;Laptop;Electronics;137325;1;34;Male;1;Credit Card;Africa;19/12/24
19569;Smartwatch;Electronics;14522;3;55;Female;6;PayPal;Europe;3/4/24
19570;Smartwatch;Electronics;71833;5;39;Female;8;Credit Card;South America;15/12/23
19571;Smartwatch;Electronics;53747;9;34;Female;18;Debit Card;Europe;20/10/23
19572;Tablet;Electronics;140595;10;49;Female;15;PayPal;South America;31/1/25
19573;Headphones;Accessories;92602;7;37;Male;25;Debit Card;Asia;14/1/25
19574;Tablet;Electronics;8116;4;24;Male;19;Credit Card;Asia;21/3/23
19575;Tablet;Electronics;106343;1;65;Male;3;Credit Card;Asia;17/12/23
19576;Tablet;Electronics;43979;8;19;Female;2;Debit Card;North America;28/5/24
19577;Tablet;Electronics;11861;1;59;Male;25;Bank Transfer;South America;8/7/24
19578;Smartphone;Electronics;140064;5;23;Male;8;Bank Transfer;Asia;24/10/24
19579;Smartphone;Electronics;109506;10;54;Male;4;PayPal;North America;25/11/24
19580;Laptop;Electronics;42078;5;53;Female;3;Credit Card;Africa;31/12/23
19581;Laptop;Electronics;102403;7;30;Female;25;Debit Card;Asia;29/5/24
19582;Laptop;Electronics;112301;5;33;Male;15;Bank Transfer;Africa;6/7/23
19583;Headphones;Accessories;79526;4;30;Female;13;PayPal;North America;15/9/23
19584;Smartwatch;Electronics;99847;1;24;Male;6;Bank Transfer;South America;28/11/23
19585;Laptop;Electronics;122995;1;48;Male;13;Bank Transfer;Europe;7/11/24
19586;Headphones;Accessories;35969;5;57;Male;18;PayPal;North America;10/10/24
19587;Laptop;Electronics;121209;5;19;Female;3;Bank Transfer;South America;23/6/24
19588;Smartphone;Electronics;144951;1;49;Male;23;Debit Card;North America;8/11/24
19589;Smartphone;Electronics;147843;10;49;Female;26;Debit Card;Europe;17/3/24
19590;Smartphone;Electronics;87781;3;25;Female;21;PayPal;South America;2/8/23
19591;Smartphone;Electronics;146318;8;41;Male;1;PayPal;Africa;26/10/23
19592;Tablet;Electronics;48448;6;29;Male;28;Debit Card;North America;15/4/24
19593;Headphones;Accessories;48829;8;20;Male;18;Credit Card;Europe;26/10/23
19594;Tablet;Electronics;139631;1;47;Male;25;Bank Transfer;Europe;25/2/23
19595;Tablet;Electronics;91813;6;30;Male;9;Debit Card;Asia;10/5/24
19596;Laptop;Electronics;85684;3;42;Male;23;Credit Card;South America;18/1/25
19597;Smartphone;Electronics;89528;3;30;Male;1;Credit Card;North America;19/5/24
19598;Smartphone;Electronics;109685;8;26;Female;5;Bank Transfer;Europe;31/3/23
19599;Tablet;Electronics;27706;1;39;Male;2;Credit Card;Asia;4/3/23
19600;Laptop;Electronics;88546;5;21;Male;3;Debit Card;Asia;20/12/24
19601;Headphones;Accessories;96899;4;41;Female;17;Credit Card;South America;3/2/25
19602;Laptop;Electronics;87815;2;37;Male;17;Debit Card;South America;7/2/23
19603;Smartwatch;Electronics;38185;5;59;Female;25;PayPal;South America;1/2/25
19604;Tablet;Electronics;36957;9;57;Female;4;Debit Card;Asia;14/12/24
19605;Smartphone;Electronics;129521;2;21;Female;12;Bank Transfer;North America;10/6/23
19606;Headphones;Accessories;35701;3;37;Male;8;Bank Transfer;Africa;29/3/24
19607;Laptop;Electronics;111281;2;45;Male;1;Credit Card;South America;8/2/23
19608;Smartphone;Electronics;147822;1;54;Female;2;Debit Card;North America;6/10/24
19609;Smartphone;Electronics;141383;1;49;Male;1;Credit Card;Europe;17/10/24
19610;Laptop;Electronics;31096;7;52;Female;5;Debit Card;North America;7/11/23
19611;Smartphone;Electronics;62386;5;56;Male;1;PayPal;North America;13/5/23
19612;Smartwatch;Electronics;117606;2;31;Female;25;PayPal;North America;20/8/24
19613;Tablet;Electronics;135057;2;39;Female;13;Debit Card;Africa;18/1/25
19614;Laptop;Electronics;58916;7;23;Male;1;Debit Card;North America;5/11/23
19615;Smartwatch;Electronics;128322;3;60;Male;28;Credit Card;Asia;9/1/24
19616;Headphones;Accessories;19364;6;30;Female;17;PayPal;South America;3/4/23
19617;Tablet;Electronics;83638;1;32;Female;28;PayPal;Africa;9/11/24
19618;Smartwatch;Electronics;40408;10;33;Female;28;Debit Card;Africa;10/10/23
19619;Tablet;Electronics;7085;8;58;Male;8;Credit Card;Asia;8/5/23
19620;Tablet;Electronics;74503;6;47;Female;28;Debit Card;Africa;24/10/23
19621;Tablet;Electronics;134197;1;54;Male;25;Credit Card;Africa;26/12/23
19622;Tablet;Electronics;34325;3;49;Male;13;Bank Transfer;North America;7/10/23
19623;Smartphone;Electronics;40993;5;18;Female;24;Bank Transfer;Europe;6/2/25
19624;Smartphone;Electronics;31828;3;32;Male;19;Bank Transfer;Africa;24/1/25
19625;Laptop;Electronics;96332;4;62;Female;29;Bank Transfer;Europe;27/8/23
19626;Tablet;Electronics;14609;6;27;Male;25;Bank Transfer;Asia;1/7/23
19627;Headphones;Accessories;88034;4;51;Female;6;Debit Card;Europe;28/11/24
19628;Tablet;Electronics;115436;9;23;Female;17;Debit Card;North America;21/1/24
19629;Headphones;Accessories;96198;3;41;Male;24;Bank Transfer;North America;21/7/24
19630;Laptop;Electronics;123739;3;51;Female;19;Debit Card;Africa;27/5/24
19631;Smartphone;Electronics;37778;5;29;Male;28;Bank Transfer;Asia;21/10/24
19632;Headphones;Accessories;47263;7;47;Female;22;Debit Card;Asia;12/11/24
19633;Headphones;Accessories;67742;10;27;Female;12;Bank Transfer;Europe;20/4/24
19634;Laptop;Electronics;21713;7;60;Male;26;Bank Transfer;North America;10/6/24
19635;Laptop;Electronics;38784;5;51;Male;23;Debit Card;Europe;9/2/24
19636;Tablet;Electronics;136334;1;36;Female;2;Bank Transfer;North America;27/12/23
19637;Headphones;Accessories;39666;7;53;Female;17;Bank Transfer;North America;10/10/23
19638;Headphones;Accessories;13644;7;20;Female;15;Bank Transfer;South America;15/1/25
19639;Laptop;Electronics;136727;8;56;Female;21;Bank Transfer;Europe;18/2/24
19640;Smartwatch;Electronics;23131;6;29;Female;15;Bank Transfer;North America;29/10/24
19641;Smartphone;Electronics;129291;5;26;Male;1;Debit Card;Asia;4/3/24
19642;Laptop;Electronics;9386;1;38;Male;14;Credit Card;North America;29/4/24
19643;Laptop;Electronics;147489;9;60;Male;11;Debit Card;South America;27/5/23
19644;Smartwatch;Electronics;117851;8;31;Male;21;Debit Card;North America;15/4/23
19645;Smartphone;Electronics;18524;2;64;Male;12;Credit Card;South America;16/3/24
19646;Headphones;Accessories;97806;3;29;Female;7;Credit Card;South America;8/11/24
19647;Smartwatch;Electronics;147231;5;30;Male;5;Debit Card;Europe;31/1/24
19648;Tablet;Electronics;49561;9;50;Male;14;PayPal;Europe;20/11/24
19649;Smartphone;Electronics;57954;5;25;Female;18;Bank Transfer;Europe;15/5/24
19650;Laptop;Electronics;12420;10;19;Male;27;Debit Card;Africa;11/10/23
19651;Headphones;Accessories;54921;7;57;Female;24;Credit Card;Europe;9/3/23
19652;Tablet;Electronics;92183;10;50;Female;19;PayPal;North America;22/8/24
19653;Headphones;Accessories;11524;3;25;Male;27;Debit Card;South America;13/6/24
19654;Laptop;Electronics;70372;6;20;Male;11;Debit Card;North America;6/1/24
19655;Laptop;Electronics;83299;6;52;Male;13;Credit Card;North America;21/3/23
19656;Laptop;Electronics;124029;10;30;Female;2;Debit Card;Europe;14/3/23
19657;Tablet;Electronics;5635;10;29;Male;18;PayPal;Europe;11/8/23
19658;Smartphone;Electronics;111528;10;31;Male;27;Credit Card;Asia;7/12/23
19659;Tablet;Electronics;89656;8;32;Female;28;Bank Transfer;North America;1/1/24
19660;Smartwatch;Electronics;96897;9;57;Female;11;Debit Card;North America;29/3/23
19661;Headphones;Accessories;83606;4;60;Male;18;PayPal;North America;13/12/24
19662;Laptop;Electronics;129645;5;45;Male;1;Bank Transfer;South America;7/2/23
19663;Smartwatch;Electronics;87272;9;45;Male;12;PayPal;Africa;14/12/24
19664;Smartwatch;Electronics;143209;2;60;Male;3;PayPal;Asia;30/4/23
19665;Smartphone;Electronics;96102;7;37;Female;19;Debit Card;Africa;15/10/24
19666;Headphones;Accessories;66128;3;19;Male;5;Debit Card;South America;29/5/24
19667;Headphones;Accessories;112714;5;58;Female;11;Credit Card;Africa;24/6/24
19668;Laptop;Electronics;97491;6;56;Male;2;Credit Card;Africa;3/9/23
19669;Smartphone;Electronics;60108;7;24;Female;4;Credit Card;Africa;2/5/23
19670;Smartphone;Electronics;115818;6;19;Female;24;PayPal;Africa;24/6/24
19671;Tablet;Electronics;78454;9;51;Male;2;Bank Transfer;Asia;22/10/23
19672;Smartwatch;Electronics;8514;3;42;Male;2;Debit Card;Africa;3/4/24
19673;Laptop;Electronics;148419;5;28;Female;16;Bank Transfer;North America;3/11/24
19674;Smartwatch;Electronics;135481;3;41;Female;8;Bank Transfer;North America;1/12/23
19675;Headphones;Accessories;43166;6;62;Female;27;Debit Card;Europe;28/9/23
19676;Smartphone;Electronics;50223;10;45;Male;24;Bank Transfer;Europe;4/2/24
19677;Laptop;Electronics;32126;6;21;Female;21;PayPal;Europe;16/3/23
19678;Laptop;Electronics;95201;10;51;Male;25;PayPal;North America;2/2/24
19679;Tablet;Electronics;122548;3;27;Male;21;Bank Transfer;Africa;17/9/23
19680;Smartphone;Electronics;118251;9;39;Male;24;Credit Card;Europe;18/12/23
19681;Tablet;Electronics;55117;4;32;Female;23;Credit Card;Asia;21/6/24
19682;Headphones;Accessories;35779;7;20;Female;5;Debit Card;South America;27/3/23
19683;Smartphone;Electronics;81595;5;39;Male;7;Bank Transfer;Europe;1/2/25
19684;Smartwatch;Electronics;11292;10;53;Male;23;Bank Transfer;Asia;7/3/23
19685;Laptop;Electronics;44443;9;52;Male;27;PayPal;South America;29/12/24
19686;Tablet;Electronics;119908;5;57;Female;9;Bank Transfer;Africa;7/6/23
19687;Headphones;Accessories;128537;7;54;Female;1;PayPal;South America;8/12/24
19688;Headphones;Accessories;149157;4;20;Female;8;PayPal;Asia;22/8/23
19689;Smartwatch;Electronics;130784;7;25;Female;5;Bank Transfer;South America;1/6/23
19690;Smartphone;Electronics;148555;1;27;Male;25;Credit Card;North America;28/11/24
19691;Smartphone;Electronics;132269;5;24;Male;13;PayPal;Europe;8/2/24
19692;Headphones;Accessories;28794;4;22;Male;3;Bank Transfer;Asia;29/3/24
19693;Laptop;Electronics;104084;5;54;Female;12;Credit Card;Asia;25/1/25
19694;Smartwatch;Electronics;101045;6;48;Female;6;Bank Transfer;Africa;5/3/24
19695;Laptop;Electronics;28293;10;20;Female;12;Credit Card;Europe;2/10/24
19696;Tablet;Electronics;131697;1;24;Male;12;PayPal;Europe;11/3/23
19697;Smartwatch;Electronics;21069;1;19;Male;29;PayPal;South America;28/10/23
19698;Headphones;Accessories;38218;5;30;Male;14;Bank Transfer;North America;29/12/23
19699;Tablet;Electronics;37616;7;61;Male;15;Debit Card;North America;29/11/23
19700;Tablet;Electronics;18756;2;50;Female;28;Credit Card;South America;30/11/24
19701;Headphones;Accessories;123223;5;45;Male;12;Bank Transfer;Africa;11/12/24
19702;Headphones;Accessories;75549;7;41;Male;29;Debit Card;Europe;5/3/24
19703;Smartwatch;Electronics;26627;3;50;Male;1;Debit Card;North America;11/8/23
19704;Smartwatch;Electronics;42464;1;29;Male;23;Bank Transfer;South America;8/8/23
19705;Laptop;Electronics;42453;2;43;Female;4;Debit Card;Africa;19/2/23
19706;Headphones;Accessories;123095;7;63;Male;14;Bank Transfer;Asia;30/7/24
19707;Smartwatch;Electronics;32697;4;25;Male;25;Bank Transfer;South America;2/2/24
19708;Smartwatch;Electronics;3083;2;20;Male;11;Bank Transfer;Africa;29/12/23
19709;Headphones;Accessories;6936;7;19;Female;14;PayPal;Europe;5/9/23
19710;Headphones;Accessories;83178;2;45;Female;27;Bank Transfer;Asia;29/8/23
19711;Laptop;Electronics;93626;3;53;Female;23;Bank Transfer;South America;5/1/24
19712;Laptop;Electronics;42655;6;38;Female;4;Bank Transfer;Africa;20/9/24
19713;Smartphone;Electronics;28441;6;44;Male;15;Debit Card;South America;15/1/24
19714;Laptop;Electronics;94581;1;65;Male;1;Debit Card;North America;15/8/23
19715;Headphones;Accessories;62434;6;30;Male;29;Bank Transfer;Africa;26/9/24
19716;Tablet;Electronics;11175;1;26;Male;6;PayPal;Africa;6/10/24
19717;Laptop;Electronics;127124;7;40;Female;25;PayPal;Europe;28/2/24
19718;Smartwatch;Electronics;143442;9;58;Male;25;Bank Transfer;Europe;4/12/23
19719;Laptop;Electronics;74638;5;18;Male;1;Debit Card;Europe;17/7/24
19720;Headphones;Accessories;146704;4;18;Female;11;Debit Card;Europe;21/9/23
19721;Laptop;Electronics;97969;10;24;Male;1;Debit Card;Africa;5/8/24
19722;Headphones;Accessories;27756;7;25;Male;13;Bank Transfer;Asia;18/7/23
19723;Headphones;Accessories;7596;9;54;Male;22;Bank Transfer;North America;7/12/24
19724;Laptop;Electronics;140644;6;52;Male;25;Bank Transfer;South America;26/1/24
19725;Tablet;Electronics;20511;1;21;Female;29;PayPal;Asia;12/4/24
19726;Laptop;Electronics;82535;2;61;Female;27;Credit Card;Asia;6/7/24
19727;Headphones;Accessories;116796;3;54;Female;2;Credit Card;Europe;16/7/23
19728;Tablet;Electronics;124477;8;26;Female;14;PayPal;North America;24/1/23
19729;Smartphone;Electronics;122953;5;53;Female;21;Debit Card;Africa;14/7/24
19730;Smartphone;Electronics;149634;5;56;Male;3;Credit Card;Asia;18/2/23
19731;Tablet;Electronics;53527;2;59;Female;17;Bank Transfer;Europe;17/1/23
19732;Headphones;Accessories;14810;2;59;Female;15;PayPal;North America;3/11/23
19733;Laptop;Electronics;131867;7;52;Female;28;PayPal;North America;27/3/23
19734;Tablet;Electronics;784;10;43;Male;23;Bank Transfer;South America;2/1/23
19735;Smartphone;Electronics;55963;4;55;Male;2;Credit Card;Africa;30/1/25
19736;Smartwatch;Electronics;37337;3;48;Male;12;Debit Card;Asia;29/3/23
19737;Smartphone;Electronics;52651;1;30;Male;2;Bank Transfer;Europe;3/4/24
19738;Headphones;Accessories;9963;5;59;Male;2;Debit Card;Africa;21/7/24
19739;Laptop;Electronics;104501;8;52;Female;3;Credit Card;Asia;15/2/24
19740;Smartwatch;Electronics;51292;10;31;Male;1;PayPal;North America;26/1/24
19741;Tablet;Electronics;100638;7;24;Female;15;Bank Transfer;South America;5/1/23
19742;Smartphone;Electronics;5281;1;19;Female;19;Debit Card;Europe;26/5/24
19743;Laptop;Electronics;77152;3;24;Male;27;Bank Transfer;Africa;29/6/24
19744;Laptop;Electronics;107379;6;54;Male;12;Credit Card;South America;3/8/24
19745;Smartwatch;Electronics;38324;5;59;Male;8;Debit Card;Asia;16/8/24
19746;Headphones;Accessories;120292;5;48;Male;15;Credit Card;Asia;21/5/24
19747;Smartwatch;Electronics;21109;8;65;Male;9;Bank Transfer;Asia;7/7/24
19748;Smartphone;Electronics;127839;4;31;Female;5;Bank Transfer;Asia;14/1/24
19749;Laptop;Electronics;9269;3;45;Female;25;Bank Transfer;Africa;26/3/23
19750;Smartwatch;Electronics;45552;9;23;Male;7;Credit Card;South America;5/3/24
19751;Laptop;Electronics;67852;4;27;Male;27;PayPal;Africa;10/8/24
